train_number,station_code,station_sequence,scheduled_arrival,actual_arrival,arrival_delay_min,scheduled_distance_km,current_delay_min,section_avg_delay_min,weather_severity,is_weekend,day_of_week,hour_of_day,train_type,priority_score,platform_congestion,num_stops_so_far,halts_scheduled_min
37238,KOG,11,2026-08-26 10:59:00,2026-08-26 11:12:48,13.8,25.0,10.8,12.5,0,0,2,10,EXP,0.55,0.92,11,1.0
37238,HMZ,12,2026-08-26 11:02:00,2026-08-26 11:13:42,11.7,27.0,13.8,13.8,0,0,2,11,EXP,0.55,0.9,12,1.0
37238,UPA,13,2026-08-26 11:04:00,2026-08-26 11:31:18,27.3,29.0,11.7,15.7,2,0,2,11,EXP,0.55,0.93,13,1.0
37238,BLY,14,2026-08-26 11:06:00,2026-08-26 11:20:42,14.7,30.0,27.3,17.2,0,0,2,11,EXP,0.55,0.93,14,1.0
37238,BEQ,15,2026-08-26 11:09:00,2026-08-26 11:24:24,15.4,32.0,14.7,11.4,0,0,2,11,EXP,0.55,0.95,15,1.0
37238,LLH,16,2026-08-26 11:13:00,2026-08-26 11:35:06,22.1,34.0,15.4,12.9,1,0,2,11,EXP,0.55,0.95,16,1.0
37238,HWH,17,2026-08-26 11:32:00,2026-08-26 11:56:36,24.6,39.0,22.1,14.4,1,0,2,11,EXP,0.55,0.95,17,0.0
37239,HWH,1,2026-08-26 11:15:00,2026-08-26 11:33:24,18.4,0.0,0.0,12.9,0,0,2,11,EXP,0.55,0.95,1,0.0
37239,LLH,2,2026-08-26 11:23:00,2026-08-26 11:40:42,17.7,4.0,18.4,14.4,0,0,2,11,EXP,0.55,0.95,2,1.0
37239,BEQ,3,2026-08-26 11:26:00,2026-08-26 11:44:12,18.2,6.0,17.7,15.9,0,0,2,11,EXP,0.55,0.95,3,1.0
37239,BLY,4,2026-08-26 11:29:00,2026-08-26 11:43:42,14.7,8.0,18.2,17.2,0,0,2,11,EXP,0.55,0.93,4,1.0
37239,UPA,5,2026-08-26 11:32:00,2026-08-26 11:52:00,20.0,9.0,14.7,11.2,1,0,2,11,EXP,0.55,0.93,5,1.0
37239,HMZ,6,2026-08-26 11:34:00,2026-08-26 11:48:18,14.3,11.0,20.0,12.3,0,0,2,11,EXP,0.55,0.9,6,1.0
37239,KOG,7,2026-08-26 11:37:00,2026-08-26 12:05:00,28.0,13.0,14.3,14.0,1,0,2,11,EXP,0.55,0.92,7,1.0
37239,RIS,8,2026-08-26 11:40:00,2026-08-26 12:00:36,20.6,16.0,28.0,15.4,0,0,2,11,EXP,0.55,0.91,8,1.0
37239,SRP,9,2026-08-26 11:43:00,2026-08-26 12:00:06,17.1,19.0,20.6,17.4,0,0,2,11,EXP,0.55,0.95,9,1.0
37239,SHE,10,2026-08-26 11:48:00,2026-08-26 12:12:42,24.7,22.0,17.1,11.4,0,0,2,11,EXP,0.55,0.95,10,1.0
37239,BBAE,11,2026-08-26 11:50:00,2026-08-26 11:59:18,9.3,24.0,24.7,8.2,0,0,2,11,EXP,0.55,0.56,11,1.0
37239,BHR,12,2026-08-26 11:54:00,2026-08-26 12:07:18,13.3,28.0,9.3,9.7,1,0,2,11,EXP,0.55,0.56,12,1.0
37239,MUU,13,2026-08-26 11:56:00,2026-08-26 12:10:42,14.7,30.0,13.3,11.2,0,0,2,11,EXP,0.55,0.56,13,1.0
37239,CGR,14,2026-08-26 12:02:00,2026-08-26 12:17:18,15.3,32.0,14.7,14.0,0,0,2,12,EXP,0.55,0.67,14,1.0
37239,CNS,15,2026-08-26 12:08:00,2026-08-26 12:18:00,10.0,35.0,15.3,8.0,0,0,2,12,EXP,0.55,0.67,15,1.0
37239,HGY,16,2026-08-26 12:11:00,2026-08-26 12:34:36,23.6,37.0,10.0,8.2,2,0,2,12,EXP,0.55,0.56,16,1.0
37239,BDC,17,2026-08-26 12:18:00,2026-08-26 12:31:12,13.2,39.0,23.6,14.4,0,0,2,12,EXP,0.55,0.95,17,0.0
37240,BDC,1,2026-08-26 10:45:00,2026-08-26 10:58:18,13.3,0.0,0.0,12.9,0,0,2,10,EXP,0.55,0.95,1,0.0
37240,HGY,2,2026-08-26 10:47:00,2026-08-26 11:01:36,14.6,1.0,13.3,9.7,1,0,2,10,EXP,0.55,0.56,2,1.0
37240,CNS,3,2026-08-26 10:50:00,2026-08-26 11:05:00,15.0,3.0,14.6,12.5,1,0,2,10,EXP,0.55,0.67,3,1.0
37240,CGR,4,2026-08-26 10:53:00,2026-08-26 11:06:42,13.7,6.0,15.0,14.0,0,0,2,10,EXP,0.55,0.67,4,1.0
37240,MUU,5,2026-08-26 10:56:00,2026-08-26 11:17:12,21.2,8.0,13.7,6.7,3,0,2,10,EXP,0.55,0.56,5,1.0
37240,BHR,6,2026-08-26 10:58:00,2026-08-26 11:03:54,5.9,11.0,21.2,8.2,0,0,2,10,EXP,0.55,0.56,6,1.0
37240,BBAE,7,2026-08-26 11:02:00,2026-08-26 11:31:54,29.9,14.0,5.9,9.7,2,0,2,11,EXP,0.55,0.56,7,1.0
37240,SHE,8,2026-08-26 11:05:00,2026-08-26 11:41:42,36.7,17.0,29.9,15.9,3,0,2,11,EXP,0.55,0.95,8,1.0
37240,SRP,9,2026-08-26 11:08:00,2026-08-26 11:20:42,12.7,19.0,36.7,17.4,0,0,2,11,EXP,0.55,0.95,9,1.0
37240,RIS,10,2026-08-26 11:12:00,2026-08-26 11:40:00,28.0,22.0,12.7,10.9,2,0,2,11,EXP,0.55,0.91,10,1.0
37240,KOG,11,2026-08-26 11:16:00,2026-08-26 11:30:54,14.9,25.0,28.0,12.5,0,0,2,11,EXP,0.55,0.92,11,1.0
37240,HMZ,12,2026-08-26 11:18:00,2026-08-26 11:32:18,14.3,27.0,14.9,13.8,0,0,2,11,EXP,0.55,0.9,12,1.0
37240,UPA,13,2026-08-26 11:21:00,2026-08-26 11:48:42,27.7,29.0,14.3,15.7,1,0,2,11,EXP,0.55,0.93,13,1.0
37240,BLY,14,2026-08-26 11:23:00,2026-08-26 11:40:24,17.4,30.0,27.7,17.2,1,0,2,11,EXP,0.55,0.93,14,1.0
37240,BEQ,15,2026-08-26 11:26:00,2026-08-26 12:01:06,35.1,32.0,17.4,11.4,0,0,2,11,EXP,0.55,0.95,15,1.0
37240,LLH,16,2026-08-26 11:30:00,2026-08-26 11:42:06,12.1,34.0,35.1,12.9,0,0,2,11,EXP,0.55,0.95,16,1.0
37240,HWH,17,2026-08-26 11:50:00,2026-08-26 12:03:12,13.2,39.0,12.1,14.4,0,0,2,11,EXP,0.55,0.95,17,0.0
37241,HWH,1,2026-08-26 12:00:00,2026-08-26 12:19:48,19.8,0.0,0.0,12.9,0,0,2,12,EXP,0.55,0.95,1,0.0
37241,LLH,2,2026-08-26 12:08:00,2026-08-26 12:47:36,39.6,4.0,19.8,14.4,1,0,2,12,EXP,0.55,0.95,2,1.0
37241,BEQ,3,2026-08-26 12:11:00,2026-08-26 12:32:06,21.1,6.0,39.6,15.9,0,0,2,12,EXP,0.55,0.95,3,1.0
37241,BLY,4,2026-08-26 12:14:00,2026-08-26 12:34:54,20.9,8.0,21.1,17.2,1,0,2,12,EXP,0.55,0.93,4,1.0
37241,UPA,5,2026-08-26 12:17:00,2026-08-26 12:41:30,24.5,9.0,20.9,11.2,1,0,2,12,EXP,0.55,0.93,5,1.0
37241,HMZ,6,2026-08-26 12:19:00,2026-08-26 12:31:42,12.7,11.0,24.5,12.3,0,0,2,12,EXP,0.55,0.9,6,1.0
37241,KOG,7,2026-08-26 12:22:00,2026-08-26 12:34:48,12.8,13.0,12.7,14.0,0,0,2,12,EXP,0.55,0.92,7,1.0
37241,RIS,8,2026-08-26 12:25:00,2026-08-26 12:37:54,12.9,16.0,12.8,15.4,0,0,2,12,EXP,0.55,0.91,8,1.0
37241,SRP,9,2026-08-26 12:28:00,2026-08-26 12:55:30,27.5,19.0,12.9,17.4,2,0,2,12,EXP,0.55,0.95,9,1.0
37241,SHE,10,2026-08-26 12:32:00,2026-08-26 12:53:54,21.9,22.0,27.5,11.4,0,0,2,12,EXP,0.55,0.95,10,1.0
37241,BBAE,11,2026-08-26 12:34:00,2026-08-26 12:44:54,10.9,24.0,21.9,8.2,1,0,2,12,EXP,0.55,0.56,11,1.0
37241,BHR,12,2026-08-26 12:38:00,2026-08-26 13:12:12,34.2,28.0,10.9,9.7,3,0,2,12,EXP,0.55,0.56,12,1.0
37241,MUU,13,2026-08-26 12:40:00,2026-08-26 12:58:18,18.3,30.0,34.2,11.2,1,0,2,12,EXP,0.55,0.56,13,1.0
37241,CGR,14,2026-08-26 12:43:00,2026-08-26 12:52:48,9.8,32.0,18.3,14.0,0,0,2,12,EXP,0.55,0.67,14,1.0
37241,CNS,15,2026-08-26 12:46:00,2026-08-26 13:00:24,14.4,35.0,9.8,8.0,0,0,2,12,EXP,0.55,0.67,15,1.0
37241,HGY,16,2026-08-26 12:49:00,2026-08-26 13:01:12,12.2,37.0,14.4,8.2,1,0,2,12,EXP,0.55,0.56,16,1.0
37241,BDC,17,2026-08-26 13:00:00,2026-08-26 13:20:42,20.7,39.0,12.2,14.4,1,0,2,13,EXP,0.55,0.95,17,0.0
37242,BDC,1,2026-08-26 11:22:00,2026-08-26 11:42:54,20.9,0.0,0.0,12.9,1,0,2,11,EXP,0.55,0.95,1,0.0
37242,HGY,2,2026-08-26 11:24:00,2026-08-26 11:33:00,9.0,1.0,20.9,9.7,0,0,2,11,EXP,0.55,0.56,2,1.0
37242,CNS,3,2026-08-26 11:27:00,2026-08-26 11:44:30,17.5,3.0,9.0,12.5,0,0,2,11,EXP,0.55,0.67,3,1.0
37242,CGR,4,2026-08-26 11:30:00,2026-08-26 11:49:54,19.9,6.0,17.5,14.0,1,0,2,11,EXP,0.55,0.67,4,1.0
37242,MUU,5,2026-08-26 11:33:00,2026-08-26 11:40:00,7.0,8.0,19.9,6.7,0,0,2,11,EXP,0.55,0.56,5,1.0
37242,BHR,6,2026-08-26 11:36:00,2026-08-26 11:47:30,11.5,11.0,7.0,8.2,0,0,2,11,EXP,0.55,0.56,6,1.0
37242,BBAE,7,2026-08-26 11:39:00,2026-08-26 11:51:42,12.7,14.0,11.5,9.7,0,0,2,11,EXP,0.55,0.56,7,1.0
37242,SHE,8,2026-08-26 11:42:00,2026-08-26 12:01:54,19.9,17.0,12.7,15.9,1,0,2,11,EXP,0.55,0.95,8,1.0
37242,SRP,9,2026-08-26 11:45:00,2026-08-26 12:22:36,37.6,19.0,19.9,17.4,3,0,2,11,EXP,0.55,0.95,9,1.0
37242,RIS,10,2026-08-26 11:50:00,2026-08-26 12:00:48,10.8,22.0,37.6,10.9,0,0,2,11,EXP,0.55,0.91,10,1.0
37242,KOG,11,2026-08-26 11:53:00,2026-08-26 12:15:12,22.2,25.0,10.8,12.5,1,0,2,11,EXP,0.55,0.92,11,1.0
37242,HMZ,12,2026-08-26 11:55:00,2026-08-26 12:08:54,13.9,27.0,22.2,13.8,0,0,2,11,EXP,0.55,0.9,12,1.0
37242,UPA,13,2026-08-26 11:58:00,2026-08-26 12:12:24,14.4,29.0,13.9,15.7,0,0,2,11,EXP,0.55,0.93,13,1.0
37242,BLY,14,2026-08-26 12:00:00,2026-08-26 12:14:42,14.7,30.0,14.4,17.2,0,0,2,12,EXP,0.55,0.93,14,1.0
37242,BEQ,15,2026-08-26 12:03:00,2026-08-26 12:20:00,17.0,32.0,14.7,11.4,0,0,2,12,EXP,0.55,0.95,15,1.0
37242,LLH,16,2026-08-26 12:07:00,2026-08-26 12:29:12,22.2,34.0,17.0,12.9,0,0,2,12,EXP,0.55,0.95,16,1.0
37242,HWH,17,2026-08-26 12:25:00,2026-08-26 12:45:18,20.3,39.0,22.2,14.4,0,0,2,12,EXP,0.55,0.95,17,0.0
37243,HWH,1,2026-08-26 12:20:00,2026-08-26 12:37:06,17.1,0.0,0.0,12.9,0,0,2,12,EXP,0.55,0.95,1,0.0
37243,LLH,2,2026-08-26 12:28:00,2026-08-26 12:39:36,11.6,4.0,17.1,14.4,0,0,2,12,EXP,0.55,0.95,2,1.0
37243,BEQ,3,2026-08-26 12:31:00,2026-08-26 12:43:30,12.5,6.0,11.6,15.9,0,0,2,12,EXP,0.55,0.95,3,1.0
37243,BLY,4,2026-08-26 12:34:00,2026-08-26 12:51:54,17.9,8.0,12.5,17.2,1,0,2,12,EXP,0.55,0.93,4,1.0
37243,UPA,5,2026-08-26 12:37:00,2026-08-26 12:55:24,18.4,9.0,17.9,11.2,0,0,2,12,EXP,0.55,0.93,5,1.0
37243,HMZ,6,2026-08-26 12:39:00,2026-08-26 13:02:54,23.9,11.0,18.4,12.3,1,0,2,12,EXP,0.55,0.9,6,1.0
37243,KOG,7,2026-08-26 12:42:00,2026-08-26 12:59:18,17.3,13.0,23.9,14.0,0,0,2,12,EXP,0.55,0.92,7,1.0
37243,RIS,8,2026-08-26 12:46:00,2026-08-26 13:13:24,27.4,16.0,17.3,15.4,1,0,2,12,EXP,0.55,0.91,8,1.0
37243,SRP,9,2026-08-26 12:49:00,2026-08-26 13:18:12,29.2,19.0,27.4,17.4,2,0,2,12,EXP,0.55,0.95,9,1.0
37243,SHE,10,2026-08-26 12:53:00,2026-08-26 13:19:18,26.3,22.0,29.2,11.4,0,0,2,12,EXP,0.55,0.95,10,1.0
37243,BBAE,11,2026-08-26 12:55:00,2026-08-26 13:05:24,10.4,24.0,26.3,8.2,0,0,2,12,EXP,0.55,0.56,11,1.0
37243,BHR,12,2026-08-26 12:58:00,2026-08-26 13:14:24,16.4,28.0,10.4,9.7,0,0,2,12,EXP,0.55,0.56,12,1.0
37243,MUU,13,2026-08-26 13:01:00,2026-08-26 13:14:54,13.9,30.0,16.4,11.2,0,0,2,13,EXP,0.55,0.56,13,1.0
37243,CGR,14,2026-08-26 13:04:00,2026-08-26 13:17:36,13.6,32.0,13.9,14.0,0,0,2,13,EXP,0.55,0.67,14,1.0
37243,CNS,15,2026-08-26 13:09:00,2026-08-26 13:21:30,12.5,35.0,13.6,8.0,0,0,2,13,EXP,0.55,0.67,15,1.0
37243,HGY,16,2026-08-26 13:12:00,2026-08-26 13:20:30,8.5,37.0,12.5,8.2,0,0,2,13,EXP,0.55,0.56,16,1.0
37243,BDC,17,2026-08-26 13:20:00,2026-08-26 13:32:36,12.6,39.0,8.5,14.4,0,0,2,13,EXP,0.55,0.95,17,0.0
37244,BDC,1,2026-08-26 12:15:00,2026-08-26 12:29:00,14.0,0.0,0.0,12.9,0,0,2,12,EXP,0.55,0.95,1,0.0
37244,HGY,2,2026-08-26 12:17:00,2026-08-26 12:34:36,17.6,1.0,14.0,9.7,1,0,2,12,EXP,0.55,0.56,2,1.0
37244,CNS,3,2026-08-26 12:20:00,2026-08-26 12:34:30,14.5,3.0,17.6,12.5,0,0,2,12,EXP,0.55,0.67,3,1.0
37244,CGR,4,2026-08-26 12:23:00,2026-08-26 12:32:30,9.5,6.0,14.5,14.0,0,0,2,12,EXP,0.55,0.67,4,1.0
37244,MUU,5,2026-08-26 12:26:00,2026-08-26 12:32:36,6.6,8.0,9.5,6.7,0,0,2,12,EXP,0.55,0.56,5,1.0
37244,BHR,6,2026-08-26 12:28:00,2026-08-26 12:41:54,13.9,11.0,6.6,8.2,0,0,2,12,EXP,0.55,0.56,6,1.0
37244,BBAE,7,2026-08-26 12:32:00,2026-08-26 12:45:48,13.8,14.0,13.9,9.7,0,0,2,12,EXP,0.55,0.56,7,1.0
37244,SHE,8,2026-08-26 12:34:00,2026-08-26 12:51:06,17.1,17.0,13.8,15.9,1,0,2,12,EXP,0.55,0.95,8,1.0
37244,SRP,9,2026-08-26 12:37:00,2026-08-26 12:58:00,21.0,19.0,17.1,17.4,0,0,2,12,EXP,0.55,0.95,9,1.0
37244,RIS,10,2026-08-26 12:40:00,2026-08-26 12:57:24,17.4,22.0,21.0,10.9,0,0,2,12,EXP,0.55,0.91,10,1.0
37244,KOG,11,2026-08-26 12:43:00,2026-08-26 13:08:00,25.0,25.0,17.4,12.5,1,0,2,12,EXP,0.55,0.92,11,1.0
37244,HMZ,12,2026-08-26 12:46:00,2026-08-26 13:04:54,18.9,27.0,25.0,13.8,1,0,2,12,EXP,0.55,0.9,12,1.0
37244,UPA,13,2026-08-26 12:48:00,2026-08-26 13:09:48,21.8,29.0,18.9,15.7,1,0,2,12,EXP,0.55,0.93,13,1.0
37244,BLY,14,2026-08-26 12:50:00,2026-08-26 13:12:30,22.5,30.0,21.8,17.2,0,0,2,12,EXP,0.55,0.93,14,1.0
37244,BEQ,15,2026-08-26 12:53:00,2026-08-26 13:07:06,14.1,32.0,22.5,11.4,0,0,2,12,EXP,0.55,0.95,15,1.0
37244,LLH,16,2026-08-26 12:57:00,2026-08-26 13:17:12,20.2,34.0,14.1,12.9,1,0,2,12,EXP,0.55,0.95,16,1.0
37244,HWH,17,2026-08-26 13:20:00,2026-08-26 13:33:36,13.6,39.0,20.2,14.4,0,0,2,13,EXP,0.55,0.95,17,0.0
37245,HWH,1,2026-08-26 12:55:00,2026-08-26 13:10:06,15.1,0.0,0.0,12.9,0,0,2,12,EXP,0.55,0.95,1,0.0
37245,LLH,2,2026-08-26 13:03:00,2026-08-26 13:25:12,22.2,4.0,15.1,14.4,1,0,2,13,EXP,0.55,0.95,2,1.0
37245,BEQ,3,2026-08-26 13:06:00,2026-08-26 13:21:00,15.0,6.0,22.2,15.9,0,0,2,13,EXP,0.55,0.95,3,1.0
37245,BLY,4,2026-08-26 13:09:00,2026-08-26 13:25:18,16.3,8.0,15.0,17.2,0,0,2,13,EXP,0.55,0.93,4,1.0
37245,UPA,5,2026-08-26 13:12:00,2026-08-26 13:29:24,17.4,9.0,16.3,11.2,1,0,2,13,EXP,0.55,0.93,5,1.0
37245,HMZ,6,2026-08-26 13:14:00,2026-08-26 13:39:48,25.8,11.0,17.4,12.3,0,0,2,13,EXP,0.55,0.9,6,1.0
37245,KOG,7,2026-08-26 13:17:00,2026-08-26 13:37:24,20.4,13.0,25.8,14.0,1,0,2,13,EXP,0.55,0.92,7,1.0
37245,RIS,8,2026-08-26 13:20:00,2026-08-26 13:32:42,12.7,16.0,20.4,15.4,0,0,2,13,EXP,0.55,0.91,8,1.0
37245,SRP,9,2026-08-26 13:23:00,2026-08-26 13:36:30,13.5,19.0,12.7,17.4,0,0,2,13,EXP,0.55,0.95,9,1.0
37245,SHE,10,2026-08-26 13:27:00,2026-08-26 13:47:42,20.7,22.0,13.5,11.4,0,0,2,13,EXP,0.55,0.95,10,1.0
37245,BBAE,11,2026-08-26 13:29:00,2026-08-26 13:38:42,9.7,24.0,20.7,8.2,0,0,2,13,EXP,0.55,0.56,11,1.0
37245,BHR,12,2026-08-26 13:32:00,2026-08-26 13:54:12,22.2,28.0,9.7,9.7,2,0,2,13,EXP,0.55,0.56,12,1.0
37245,MUU,13,2026-08-26 13:35:00,2026-08-26 13:42:24,7.4,30.0,22.2,11.2,0,0,2,13,EXP,0.55,0.56,13,1.0
37245,CGR,14,2026-08-26 13:38:00,2026-08-26 13:49:12,11.2,32.0,7.4,14.0,0,0,2,13,EXP,0.55,0.67,14,1.0
37245,CNS,15,2026-08-26 13:43:00,2026-08-26 13:54:18,11.3,35.0,11.2,8.0,0,0,2,13,EXP,0.55,0.67,15,1.0
37245,HGY,16,2026-08-26 13:46:00,2026-08-26 13:57:18,11.3,37.0,11.3,8.2,0,0,2,13,EXP,0.55,0.56,16,1.0
37245,BDC,17,2026-08-26 13:55:00,2026-08-26 14:15:42,20.7,39.0,11.3,14.4,0,0,2,13,EXP,0.55,0.95,17,0.0
37246,BDC,1,2026-08-26 12:30:00,2026-08-26 12:42:54,12.9,0.0,0.0,12.9,0,0,2,12,EXP,0.55,0.95,1,0.0
37246,HGY,2,2026-08-26 12:32:00,2026-08-26 13:05:54,33.9,1.0,12.9,9.7,0,0,2,12,EXP,0.55,0.56,2,1.0
37246,CNS,3,2026-08-26 12:37:00,2026-08-26 12:50:36,13.6,3.0,33.9,12.5,0,0,2,12,EXP,0.55,0.67,3,1.0
37246,CGR,4,2026-08-26 12:42:00,2026-08-26 12:59:06,17.1,6.0,13.6,14.0,1,0,2,12,EXP,0.55,0.67,4,1.0
37246,MUU,5,2026-08-26 12:47:00,2026-08-26 13:03:00,16.0,8.0,17.1,6.7,0,0,2,12,EXP,0.55,0.56,5,1.0
37246,BHR,6,2026-08-26 12:52:00,2026-08-26 12:59:24,7.4,11.0,16.0,8.2,0,0,2,12,EXP,0.55,0.56,6,1.0
37246,BBAE,7,2026-08-26 13:02:00,2026-08-26 13:18:24,16.4,14.0,7.4,9.7,0,0,2,13,EXP,0.55,0.56,7,1.0
37246,SHE,8,2026-08-26 13:04:00,2026-08-26 13:17:12,13.2,17.0,16.4,15.9,0,0,2,13,EXP,0.55,0.95,8,1.0
37246,SRP,9,2026-08-26 13:07:00,2026-08-26 13:19:42,12.7,19.0,13.2,17.4,0,0,2,13,EXP,0.55,0.95,9,1.0
37246,RIS,10,2026-08-26 13:11:00,2026-08-26 13:24:18,13.3,22.0,12.7,10.9,0,0,2,13,EXP,0.55,0.91,10,1.0
37246,KOG,11,2026-08-26 13:15:00,2026-08-26 13:35:12,20.2,25.0,13.3,12.5,0,0,2,13,EXP,0.55,0.92,11,1.0
37246,HMZ,12,2026-08-26 13:17:00,2026-08-26 13:28:36,11.6,27.0,20.2,13.8,0,0,2,13,EXP,0.55,0.9,12,1.0
37246,UPA,13,2026-08-26 13:20:00,2026-08-26 13:43:00,23.0,29.0,11.6,15.7,1,0,2,13,EXP,0.55,0.93,13,1.0
37246,BLY,14,2026-08-26 13:22:00,2026-08-26 13:40:18,18.3,30.0,23.0,17.2,0,0,2,13,EXP,0.55,0.93,14,1.0
37246,BEQ,15,2026-08-26 13:25:00,2026-08-26 13:54:24,29.4,32.0,18.3,11.4,2,0,2,13,EXP,0.55,0.95,15,1.0
37246,LLH,16,2026-08-26 13:29:00,2026-08-26 13:50:12,21.2,34.0,29.4,12.9,0,0,2,13,EXP,0.55,0.95,16,1.0
37246,HWH,17,2026-08-26 13:47:00,2026-08-26 14:16:48,29.8,39.0,21.2,14.4,0,0,2,13,EXP,0.55,0.95,17,0.0
37247,HWH,1,2026-08-26 13:15:00,2026-08-26 13:26:12,11.2,0.0,0.0,12.9,0,0,2,13,EXP,0.55,0.95,1,0.0
37247,LLH,2,2026-08-26 13:23:00,2026-08-26 13:40:54,17.9,4.0,11.2,14.4,0,0,2,13,EXP,0.55,0.95,2,1.0
37247,BEQ,3,2026-08-26 13:26:00,2026-08-26 13:45:48,19.8,6.0,17.9,15.9,1,0,2,13,EXP,0.55,0.95,3,1.0
37247,BLY,4,2026-08-26 13:29:00,2026-08-26 13:51:06,22.1,8.0,19.8,17.2,0,0,2,13,EXP,0.55,0.93,4,1.0
37247,UPA,5,2026-08-26 13:32:00,2026-08-26 13:43:12,11.2,9.0,22.1,11.2,0,0,2,13,EXP,0.55,0.93,5,1.0
37247,HMZ,6,2026-08-26 13:34:00,2026-08-26 13:49:54,15.9,11.0,11.2,12.3,0,0,2,13,EXP,0.55,0.9,6,1.0
37247,KOG,7,2026-08-26 13:37:00,2026-08-26 13:59:12,22.2,13.0,15.9,14.0,1,0,2,13,EXP,0.55,0.92,7,1.0
37247,RIS,8,2026-08-26 13:40:00,2026-08-26 14:03:42,23.7,16.0,22.2,15.4,0,0,2,13,EXP,0.55,0.91,8,1.0
37247,SRP,9,2026-08-26 13:43:00,2026-08-26 13:55:42,12.7,19.0,23.7,17.4,0,0,2,13,EXP,0.55,0.95,9,1.0
37247,SHE,10,2026-08-26 13:47:00,2026-08-26 14:08:24,21.4,22.0,12.7,11.4,2,0,2,13,EXP,0.55,0.95,10,1.0
37247,BBAE,11,2026-08-26 13:49:00,2026-08-26 13:56:18,7.3,24.0,21.4,8.2,0,0,2,13,EXP,0.55,0.56,11,1.0
37247,BHR,12,2026-08-26 13:52:00,2026-08-26 14:02:06,10.1,28.0,7.3,9.7,0,0,2,13,EXP,0.55,0.56,12,1.0
37247,MUU,13,2026-08-26 13:55:00,2026-08-26 14:03:54,8.9,30.0,10.1,11.2,0,0,2,13,EXP,0.55,0.56,13,1.0
37247,CGR,14,2026-08-26 13:58:00,2026-08-26 14:24:12,26.2,32.0,8.9,14.0,0,0,2,13,EXP,0.55,0.67,14,1.0
37247,CNS,15,2026-08-26 14:01:00,2026-08-26 14:14:24,13.4,35.0,26.2,8.0,1,0,2,14,EXP,0.55,0.67,15,1.0
37247,HGY,16,2026-08-26 14:04:00,2026-08-26 14:12:06,8.1,37.0,13.4,8.2,0,0,2,14,EXP,0.55,0.56,16,1.0
37247,BDC,17,2026-08-26 14:13:00,2026-08-26 14:37:48,24.8,39.0,8.1,14.4,2,0,2,14,EXP,0.55,0.95,17,0.0
37248,BDC,1,2026-08-26 13:15:00,2026-08-26 13:32:24,17.4,0.0,0.0,12.9,0,0,2,13,EXP,0.55,0.95,1,0.0
37248,HGY,2,2026-08-26 13:16:00,2026-08-26 13:39:36,23.6,1.0,17.4,9.7,2,0,2,13,EXP,0.55,0.56,2,1.0
37248,CNS,3,2026-08-26 13:20:00,2026-08-26 13:45:24,25.4,3.0,23.6,12.5,1,0,2,13,EXP,0.55,0.67,3,1.0
37248,CGR,4,2026-08-26 13:22:00,2026-08-26 13:39:24,17.4,6.0,25.4,14.0,1,0,2,13,EXP,0.55,0.67,4,1.0
37248,MUU,5,2026-08-26 13:25:00,2026-08-26 13:30:42,5.7,8.0,17.4,6.7,0,0,2,13,EXP,0.55,0.56,5,1.0
37248,BHR,6,2026-08-26 13:28:00,2026-08-26 13:36:18,8.3,11.0,5.7,8.2,0,0,2,13,EXP,0.55,0.56,6,1.0
37248,BBAE,7,2026-08-26 13:32:00,2026-08-26 13:41:36,9.6,14.0,8.3,9.7,0,0,2,13,EXP,0.55,0.56,7,1.0
37248,SHE,8,2026-08-26 13:37:00,2026-08-26 13:51:42,14.7,17.0,9.6,15.9,0,0,2,13,EXP,0.55,0.95,8,1.0
37248,SRP,9,2026-08-26 13:41:00,2026-08-26 13:56:24,15.4,19.0,14.7,17.4,0,0,2,13,EXP,0.55,0.95,9,1.0
37248,RIS,10,2026-08-26 13:45:00,2026-08-26 14:04:42,19.7,22.0,15.4,10.9,1,0,2,13,EXP,0.55,0.91,10,1.0
37248,KOG,11,2026-08-26 13:49:00,2026-08-26 14:01:06,12.1,25.0,19.7,12.5,0,0,2,13,EXP,0.55,0.92,11,1.0
37248,HMZ,12,2026-08-26 13:51:00,2026-08-26 14:05:30,14.5,27.0,12.1,13.8,0,0,2,13,EXP,0.55,0.9,12,1.0
37248,UPA,13,2026-08-26 13:54:00,2026-08-26 14:10:42,16.7,29.0,14.5,15.7,1,0,2,13,EXP,0.55,0.93,13,1.0
37248,BLY,14,2026-08-26 13:56:00,2026-08-26 14:10:54,14.9,30.0,16.7,17.2,0,0,2,13,EXP,0.55,0.93,14,1.0
37248,BEQ,15,2026-08-26 13:59:00,2026-08-26 14:14:30,15.5,32.0,14.9,11.4,0,0,2,13,EXP,0.55,0.95,15,1.0
37248,LLH,16,2026-08-26 14:03:00,2026-08-26 14:17:18,14.3,34.0,15.5,12.9,0,0,2,14,EXP,0.55,0.95,16,1.0
37248,HWH,17,2026-08-26 14:20:00,2026-08-26 14:36:42,16.7,39.0,14.3,14.4,1,0,2,14,EXP,0.55,0.95,17,0.0
37249,HWH,1,2026-08-26 13:25:00,2026-08-26 13:51:30,26.5,0.0,0.0,12.9,2,0,2,13,EXP,0.55,0.95,1,0.0
37249,LLH,2,2026-08-26 13:33:00,2026-08-26 14:05:54,32.9,4.0,26.5,14.4,0,0,2,13,EXP,0.55,0.95,2,1.0
